ID,FECHA_UTC,HORA_UTC,FECHA_CORTE,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,EPICENTRO,DEPARTAMENTO
5116,19921025,52829,20223006,-2.81,-76.5,145,4.5,PERU,LORETO
5127,19921106,184837,20223006,-6.57,-75.27,142,5,PERU,LORETO
5145,19921130,50136,20223006,-3.132,-75.622,128,4.4,PERU,LORETO
5148,19921205,82148,20223006,-5.4,-76.56,113,4.5,PERU,LORETO
5149,19921205,171319,20223006,-4.74,-76.89,125,4.5,PERU,LORETO
5155,19921211,43829,20223006,-4.06,-75.9,153,4.5,PERU,LORETO
5170,19921217,130939,20223006,-6.5,-75.29,156,4.8,PERU,LORETO
5172,19921219,131508,20223006,-4.47,-75.69,144,4.5,PERU,LORETO
5173,19921219,173231,20223006,-5.33,-77.06,109,4.6,PERU,LORETO
5174,19921220,164433,20223006,-4.86,-76.5,138,4.5,PERU,LORETO
